AdoptionLikelihood,AgeMonths,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,PetType_Bird,PetType_Cat,PetType_Dog,PetType_Rabbit,Breed_Golden Retriever,Breed_Labrador,Breed_Parakeet,Breed_Persian,Breed_Poodle,Breed_Rabbit,Breed_Siamese,Color_Black,Color_Brown,Color_Gray,Color_Orange,Color_White
0,0.9719101123595506,0.0,0.2863622286745419,1.0,1.0,0.9545454545454546,0.30060120240480964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.33146067415730335,1.0,0.5594247236942963,0.0,0.0,0.7613636363636364,0.591182364729459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.601123595505618,1.0,0.27893476145706353,0.0,1.0,0.5340909090909091,0.12424849699398798,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.3146067415730337,0.0,0.34851413882219207,1.0,0.0,0.8977272727272727,0.25851703406813625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.16853932584269662,1.0,0.923259742463164,1.0,0.0,0.6931818181818182,0.5090180360721442,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.46629213483146065,1.0,0.20617612940111896,0.0,1.0,0.38636363636363635,0.9258517034068137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.848314606741573,1.0,0.8741619372808057,1.0,1.0,0.7840909090909091,0.685370741482966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.19662921348314608,0.5,0.02985352560936458,0.0,0.0,0.22727272727272727,0.42685370741482964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.8820224719101124,0.0,0.09031931474774994,1.0,0.0,0.8977272727272727,0.14428857715430862,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.848314606741573,1.0,0.854712723858247,1.0,1.0,0.4318181818181818,0.8617234468937875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.601123595505618,0.0,0.6304191519445161,1.0,0.0,0.375,0.20641282565130262,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.5898876404494382,0.0,0.7471901386808485,0.0,0.0,0.1590909090909091,0.31462925851703405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8820224719101124,0.0,0.2089527763182118,1.0,1.0,0.056818181818181816,0.5430861723446894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.47752808988764045,1.0,0.5368737728628671,1.0,0.0,0.7386363636363636,0.6292585170340681,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.7528089887640449,1.0,0.7371654222550768,1.0,0.0,0.9886363636363636,0.4749498997995992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.9101123595505618,0.0,0.6271747330047053,1.0,0.0,0.625,0.6052104208416834,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.07303370786516854,0.5,0.47143815744739687,1.0,0.0,0.5454545454545454,0.7434869739478958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.6685393258426966,0.0,0.9599033358346053,1.0,0.0,0.0,0.31462925851703405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.7696629213483146,0.5,0.6760559723547435,0.0,1.0,0.7272727272727273,0.21643286573146292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.4438202247191011,0.0,0.9078298222731847,1.0,0.0,0.3068181818181818,0.01603206412825651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8033707865168539,0.0,0.7297109086171564,1.0,1.0,0.2159090909090909,0.6412825651302605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5898876404494382,0.0,0.7354083598087011,1.0,1.0,0.5340909090909091,0.11623246492985972,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.38764044943820225,1.0,0.0794525888657516,0.0,0.0,0.8068181818181818,0.7154308617234469,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.24157303370786518,0.5,0.3591165956676455,0.0,0.0,0.7272727272727273,0.38276553106212424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.4044943820224719,0.5,0.8584099666547129,0.0,0.0,0.5681818181818182,0.27054108216432865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.24719101123595505,0.0,0.2321570268668928,1.0,0.0,0.4772727272727273,0.501002004008016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5629213483146067,1.0,0.11496782578405047,1.0,0.0,0.5454545454545454,0.7575150300601202,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.46629213483146065,1.0,0.32573204818921775,1.0,0.0,0.2727272727272727,0.8717434869739479,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.4550561797752809,0.5,0.21998157379480793,1.0,0.0,0.8295454545454546,0.2905811623246493,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.5955056179775281,1.0,0.9253808763215314,0.0,0.0,0.8522727272727273,0.6933867735470942,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.11235955056179775,0.5,0.8680146770156921,1.0,0.0,0.45454545454545453,0.9318637274549099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.9943820224719101,0.5,0.499444417330962,1.0,0.0,0.7954545454545454,0.7034068136272545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.898876404494382,0.5,0.06076364851029709,1.0,0.0,0.7159090909090909,0.11422845691382766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.033707865168539325,1.0,0.7144908978262308,1.0,0.0,0.6818181818181818,0.3527054108216433,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.38764044943820225,0.5,0.6232692878315269,1.0,0.0,0.125,0.5751503006012024,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7078651685393258,0.5,0.9706826093336625,1.0,0.0,0.9090909090909091,0.48897795591182364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.797752808988764,0.0,0.5587605914443207,0.0,0.0,0.7727272727272727,0.09418837675350701,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8932584269662921,0.5,0.33602772779395357,1.0,0.0,0.14772727272727273,0.6012024048096193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.8258426966292135,0.5,0.5187979429364431,1.0,0.0,0.375,0.875751503006012,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.797752808988764,0.0,0.9793980129655362,1.0,0.0,0.5340909090909091,0.7114228456913828,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9831460674157303,0.0,0.6962768087479826,0.0,0.0,0.6818181818181818,0.19839679358717435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8314606741573034,1.0,0.6718715201857962,0.0,0.0,0.9090909090909091,0.4248496993987976,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.949438202247191,0.5,0.2402410460109179,1.0,0.0,0.38636363636363635,0.6032064128256514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8595505617977528,1.0,0.7435536880536968,1.0,1.0,0.7272727272727273,0.9599198396793587,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.6685393258426966,1.0,0.7502281945473167,1.0,0.0,0.6590909090909091,0.8296593186372746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.7134831460674157,0.0,0.316908107899419,0.0,1.0,0.3977272727272727,0.3286573146292585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.7921348314606742,1.0,0.4834625812209479,0.0,0.0,0.8863636363636364,0.7995991983967936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.3146067415730337,0.5,0.29420478770232805,1.0,0.0,0.20454545454545456,0.8597194388777555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.9213483146067416,0.0,0.2582785647076326,1.0,0.0,0.4659090909090909,0.250501002004008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.3202247191011236,0.5,0.02528823474965641,1.0,0.0,0.7727272727272727,0.6032064128256514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.11235955056179775,0.5,0.28480588451068417,1.0,0.0,0.20454545454545456,0.9238476953907816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.4550561797752809,0.0,0.5537734196753631,1.0,0.0,0.4318181818181818,0.24048096192384769,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.38202247191011235,0.5,0.0009744292917448279,0.0,0.0,0.7727272727272727,0.1743486973947896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.7303370786516854,0.0,0.2828116716266867,0.0,0.19,0.5795454545454546,0.43286573146292584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.48314606741573035,0.5,0.881468838335761,1.0,0.0,0.125,0.12024048096192384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9213483146067416,0.0,0.59348295973325,1.0,0.0,0.9318181818181818,0.6032064128256514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.2696629213483146,1.0,0.6077082698694607,0.0,0.0,0.5227272727272727,0.35671342685370744,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.8202247191011236,0.5,0.4030504713515926,1.0,0.0,0.8522727272727273,0.3787575150300601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.6404494382022472,0.0,0.6763710275924238,1.0,1.0,0.3977272727272727,0.3246492985971944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.4943820224719101,0.5,0.1894526953569367,0.0,0.0,0.7045454545454546,0.16032064128256512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.47191011235955055,0.5,0.8187565091379246,0.0,0.0,0.8522727272727273,0.9879759519038076,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.7134831460674157,0.5,0.11615200117420157,0.0,0.0,0.9204545454545454,0.33867735470941884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.7808988764044944,0.0,0.6558842944994742,1.0,1.0,0.5681818181818182,0.6012024048096193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9438202247191011,1.0,0.3407870342463547,0.0,0.0,0.4772727272727273,0.7474949899799599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.898876404494382,1.0,0.7474671868426411,1.0,0.0,0.375,0.3907815631262525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9943820224719101,1.0,0.5495647455692966,1.0,0.0,0.5454545454545454,0.40480961923847697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.651685393258427,0.0,0.4520773610664322,0.0,0.0,0.19318181818181818,0.09218436873747494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.7078651685393258,1.0,0.16892635614183504,0.0,0.0,0.6818181818181818,0.9258517034068137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.39325842696629215,0.0,0.6366894653299036,0.0,0.0,0.6363636363636364,0.31462925851703405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.47752808988764045,0.5,0.97490106513221,1.0,1.0,0.045454545454545456,0.8156312625250501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.1797752808988764,0.5,0.8256184641291577,0.0,0.0,1.0,0.3867735470941884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.449438202247191,0.55,0.05942692628176874,0.0,0.0,0.26136363636363635,0.8537074148296593,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.848314606741573,0.0,0.3758944098802993,1.0,0.0,0.7159090909090909,0.8356713426853707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.33707865168539325,0.5,0.9256759203431907,0.0,0.0,0.6590909090909091,0.5571142284569138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.33707865168539325,0.0,0.5028075520391327,1.0,0.0,0.42045454545454547,0.6332665330661322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.5449438202247191,0.0,0.6619995249680601,1.0,0.0,0.36363636363636365,0.9579158316633266,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.15168539325842698,0.5,0.9126821440502004,1.0,0.0,0.10227272727272728,0.8416833667334669,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.23595505617977527,0.0,0.87384726477401,1.0,0.0,0.4090909090909091,0.5370741482965932,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9438202247191011,0.5,0.5015832271646795,0.0,0.0,0.9772727272727273,0.9619238476953907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.9325842696629213,0.5,0.43735917048760914,1.0,0.0,0.11363636363636363,0.3967935871743487,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.47752808988764045,0.5,0.33932919230849096,1.0,0.0,0.26136363636363635,0.4468937875751503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9887640449438202,0.0,0.7189514664322494,1.0,0.0,0.9886363636363636,0.5250501002004008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0898876404494382,0.5,0.2865823218806125,0.0,1.0,0.7954545454545454,0.8517034068136272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5449438202247191,0.0,0.24945423308277023,1.0,0.0,0.22727272727272727,0.3306613226452906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5449438202247191,0.5,0.3558993645361178,0.0,0.0,0.2159090909090909,0.3587174348697395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.3595505617977528,0.5,0.17672508045725832,1.0,1.0,0.10227272727272728,0.8557114228456913,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.4101123595505618,1.0,0.6950332243135978,1.0,0.0,1.0,0.38276553106212424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.47191011235955055,1.0,0.6160926204255598,0.0,1.0,0.5227272727272727,0.7935871743486974,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.02247191011235955,1.0,0.48262663235035996,1.0,0.0,0.5227272727272727,0.4308617234468938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0056179775280898875,0.0,0.39000179016173336,1.0,0.0,0.1590909090909091,0.5671342685370742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.11797752808988764,0.0,0.9091425866165956,1.0,0.0,0.48863636363636365,0.7034068136272545,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.6235955056179775,0.5,0.028518463486314736,1.0,1.0,0.6931818181818182,0.2124248496993988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.3146067415730337,0.5,0.7690787794679492,1.0,0.0,0.056818181818181816,0.9318637274549099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.3651685393258427,0.5,0.9019840441745925,1.0,1.0,0.7386363636363636,0.19438877755511022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.4101123595505618,0.5,0.4460742299479273,0.0,0.0,0.8522727272727273,0.7354709418837675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5449438202247191,0.0,0.5504914069686755,1.0,1.0,0.03409090909090909,0.9639278557114228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8033707865168539,0.5,0.9445713047862824,0.0,0.0,0.25,0.9979959919839679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.6235955056179775,0.5,0.21181484825272717,1.0,0.0,0.13636363636363635,0.4589178356713427,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,1.0,0.5199119641542516,1.0,1.0,0.9090909090909091,0.5130260521042084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.6966292134831461,0.5,0.47446287173526813,1.0,1.0,0.3409090909090909,0.0841683366733467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.9325842696629213,0.5,0.2579658989146396,1.0,0.0,0.17045454545454544,0.48296593186372744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.47752808988764045,0.39,0.8186028095066996,1.0,0.0,0.45454545454545453,0.08216432865731463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.42134831460674155,0.0,0.8996732687768212,1.0,0.0,0.0,0.18837675350701402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.4887640449438202,1.0,0.7819136047358132,1.0,0.0,0.125,0.8677354709418837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.9382022471910112,0.5,0.19488311632054153,1.0,0.0,0.625,0.5070140280561122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.20786516853932585,0.5,0.0861881967454264,1.0,0.0,0.5568181818181818,0.374749498997996,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3258426966292135,1.0,0.6052880475021766,1.0,0.0,0.2159090909090909,0.7695390781563126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.7696629213483146,0.5,0.056511224993553696,0.0,0.0,0.7386363636363636,0.6132264529058116,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.550561797752809,0.0,0.6727219326691745,1.0,0.0,0.3977272727272727,0.7995991983967936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.34831460674157305,0.5,0.530209350866023,1.0,0.0,0.8863636363636364,0.33266533066132264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.2696629213483146,0.0,0.662673956795047,1.0,0.0,0.42045454545454547,0.5410821643286573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.17415730337078653,0.0,0.5900024394836829,1.0,0.0,0.23863636363636365,0.24849699398797595,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.7528089887640449,0.5,0.42240379800740446,1.0,0.0,0.6818181818181818,0.32064128256513025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.11235955056179775,1.0,0.20040563363354016,1.0,0.0,0.5568181818181818,0.17234468937875752,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.10674157303370786,0.0,0.3053122351893091,1.0,0.0,0.6590909090909091,0.6172344689378757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8595505617977528,1.0,0.5242810909582197,0.0,1.0,0.2159090909090909,0.9779559118236473,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7078651685393258,0.5,0.651747814186577,1.0,0.0,0.3977272727272727,0.45090180360721444,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
